Tempo(s),PWM_Aplicado(%),RPM_M1_Bruto,RPM_M1_Filtrado
75.1000,-50,-205.13,-204.72
75.1050,-50,-205.13,-205.14
75.1100,-50,-205.13,-205.40
75.1150,-50,-230.77,-206.07
75.1200,-50,-205.13,-207.45
75.1250,-50,-205.13,-208.66
75.1300,-50,-230.77,-209.67
75.1350,-50,-205.13,-210.98
75.1400,-50,-205.13,-211.87
75.1450,-50,-230.77,-212.41
75.1500,-50,-230.77,-213.72
75.1550,-50,-205.13,-215.41
75.1600,-50,-205.13,-216.19
75.1650,-50,-230.77,-216.31
75.1700,-50,-230.77,-217.04
75.1750,-50,-205.13,-218.09
75.1800,-50,-230.77,-218.75
75.1850,-50,-205.13,-219.12
75.1900,-50,-230.77,-219.25
75.1950,-50,-205.13,-219.24
75.2000,-50,-230.77,-219.12
75.2050,-50,-230.77,-219.47
75.2100,-50,-205.13,-220.09
75.2150,-50,-230.77,-220.31
75.2200,-50,-230.77,-220.78
75.2250,-50,-205.13,-221.37
75.2300,-50,-230.77,-221.47
75.2350,-50,-230.77,-221.77
75.2400,-50,-205.13,-222.17
75.2450,-50,-230.77,-222.08
75.2500,-50,-230.77,-222.21
75.2550,-50,-230.77,-222.98
75.2600,-50,-230.77,-224.10
75.2650,-50,-205.13,-224.84
75.2700,-50,-230.77,-224.76
75.2750,-50,-230.77,-224.68
75.2800,-50,-230.77,-225.11
75.2850,-50,-230.77,-225.85
75.2900,-50,-230.77,-226.71
75.2950,-50,-230.77,-227.59
75.3000,-50,-205.13,-227.90
75.3050,-50,-230.77,-227.30
75.3100,-50,-230.77,-226.67
75.3150,-50,-230.77,-226.60
75.3200,-50,-230.77,-226.89
75.3250,-50,-230.77,-227.39
75.3300,-50,-230.77,-227.98
75.3350,-50,-230.77,-228.58
75.3400,-50,-230.77,-229.14
75.3450,-50,-230.77,-229.64
75.3500,-50,-230.77,-230.04
75.3550,-50,-230.77,-230.36
75.3600,-50,-230.77,-230.60
75.3650,-50,-230.77,-230.76
75.3700,-50,-230.77,-230.87
75.3750,-50,-230.77,-230.93
75.3800,-50,-230.77,-230.96
75.3850,-50,-230.77,-230.96
75.3900,-50,-230.77,-230.94
75.3950,-50,-230.77,-230.92
75.4000,-50,-230.77,-230.89
75.4050,-50,-230.77,-230.87
75.4100,-50,-230.77,-230.84
75.4150,-50,-230.77,-230.82
75.4200,-50,-230.77,-230.80
75.4250,-50,-230.77,-230.79
75.4300,-50,-230.77,-230.78
75.4350,-50,-256.41,-231.28
75.4400,-50,-205.13,-232.08
75.4450,-50,-256.41,-232.49
75.4500,-50,-230.77,-233.13
75.4550,-50,-230.77,-233.86
75.4600,-50,-230.77,-234.08
75.4650,-50,-230.77,-233.96
75.4700,-50,-230.77,-233.63
75.4750,-50,-230.77,-233.18
75.4800,-50,-230.77,-232.70
75.4850,-50,-256.41,-232.75
75.4900,-50,-230.77,-233.66
75.4950,-50,-230.77,-234.52
75.5000,-50,-230.77,-234.77
75.5050,-50,-230.77,-234.61
75.5100,-50,-230.77,-234.20
75.5150,-50,-230.77,-233.66
75.5200,-50,-230.77,-233.08
75.5250,-50,-230.77,-232.53
75.5300,-50,-230.77,-232.03
75.5350,-50,-256.41,-232.12
75.5400,-50,-230.77,-233.10
75.5450,-50,-230.77,-234.06
75.5500,-50,-230.77,-234.41
75.5550,-50,-230.77,-234.34
75.5600,-50,-230.77,-234.01
75.5650,-50,-230.77,-233.54
75.5700,-50,-256.41,-233.53
75.5750,-50,-230.77,-234.33
75.5800,-50,-230.77,-235.07
75.5850,-50,-230.77,-235.20
75.5900,-50,-230.77,-234.93
75.5950,-50,-230.77,-234.42
75.6000,-50,-230.77,-233.80
75.6050,-50,-256.41,-233.68
75.6100,-50,-230.77,-234.39
75.6150,-50,-230.77,-235.07
75.6200,-50,-230.77,-235.17
75.6250,-50,-230.77,-234.87
75.6300,-50,-230.77,-234.35
75.6350,-50,-230.77,-233.73
75.6400,-50,-256.41,-233.61
75.6450,-50,-230.77,-234.34
75.6500,-50,-230.77,-235.03
75.6550,-50,-230.77,-235.13
75.6600,-50,-230.77,-234.85
75.6650,-50,-256.41,-234.85
75.6700,-50,-230.77,-235.56
75.6750,-50,-230.77,-236.14
75.6800,-50,-230.77,-236.08
75.6850,-50,-230.77,-235.62
75.6900,-50,-256.41,-235.45
75.6950,-50,-230.77,-235.99
75.7000,-50,-230.77,-236.43
75.7050,-50,-230.77,-236.26
75.7100,-50,-230.77,-235.71
75.7150,-50,-256.41,-235.48
75.7200,-50,-230.77,-235.98
75.7250,-50,-230.77,-236.40
75.7300,-50,-230.77,-236.21
75.7350,-50,-230.77,-235.66
75.7400,-50,-256.41,-235.42
75.7450,-50,-230.77,-235.93
75.7500,-50,-230.77,-236.35
75.7550,-50,-230.77,-236.18
75.7600,-50,-230.77,-235.63
75.7650,-50,-230.77,-234.89
75.7700,-50,-230.77,-234.08
75.7750,-50,-256.41,-233.81
75.7800,-50,-230.77,-234.43
75.7850,-50,-230.77,-235.04
75.7900,-50,-230.77,-235.09
75.7950,-50,-230.77,-234.78
75.8000,-50,-256.41,-234.77
75.8050,-50,-230.77,-235.47
75.8100,-50,-230.77,-236.06
75.8150,-50,-230.77,-236.01
75.8200,-50,-230.77,-235.56
75.8250,-50,-256.41,-235.40
75.8300,-50,-230.77,-235.96
75.8350,-50,-230.77,-236.41
75.8400,-50,-230.77,-236.25
75.8450,-50,-230.77,-235.70
75.8500,-50,-230.77,-234.96
75.8550,-50,-230.77,-234.14
75.8600,-50,-256.41,-233.87
75.8650,-50,-230.77,-234.47
75.8700,-50,-230.77,-235.07
75.8750,-50,-230.77,-235.11
75.8800,-50,-230.77,-234.79
75.8850,-50,-256.41,-234.78
75.8900,-50,-230.77,-235.48
75.8950,-50,-230.77,-236.06
75.9000,-50,-230.77,-236.01
75.9050,-50,-230.77,-235.56
75.9100,-50,-256.41,-235.40
75.9150,-50,-230.77,-235.95
75.9200,-50,-230.77,-236.41
75.9250,-50,-230.77,-236.25
75.9300,-50,-230.77,-235.70
75.9350,-50,-256.41,-235.47
75.9400,-50,-230.77,-235.98
75.9450,-50,-230.77,-236.40
75.9500,-50,-230.77,-236.21
75.9550,-50,-230.77,-235.66
75.9600,-50,-230.77,-234.91
75.9650,-50,-230.77,-234.10
75.9700,-50,-256.41,-233.82
75.9750,-50,-230.77,-234.43
75.9800,-50,-230.77,-235.04
75.9850,-50,-230.77,-235.09
75.9900,-50,-230.77,-234.78
75.9950,-50,-256.41,-234.77
76.0000,-50,-230.77,-235.47
76.0050,-50,-230.77,-236.06
76.0100,-50,-230.77,-236.01
76.0150,-50,-230.77,-235.56
76.0200,-50,-230.77,-234.88
76.0250,-50,-230.77,-234.12
76.0300,-50,-256.41,-233.88
76.0350,-50,-230.77,-234.50
76.0400,-50,-230.77,-235.12
76.0450,-50,-230.77,-235.16
76.0500,-50,-230.77,-234.84
76.0550,-50,-230.77,-234.30
76.0600,-50,-230.77,-233.68
76.0650,-50,-256.41,-233.56
76.0700,-50,-230.77,-234.29
76.0750,-50,-230.77,-234.98
76.0800,-50,-230.77,-235.10
76.0850,-50,-230.77,-234.82
76.0900,-50,-230.77,-234.32
76.0950,-50,-256.41,-234.22
76.1000,-50,-230.77,-234.92
76.1050,-50,-230.77,-235.54
76.1100,-50,-230.77,-235.56
76.1150,-50,-230.77,-235.19
76.1200,-50,-230.77,-234.59
76.1250,-50,-256.41,-234.42
76.1300,-50,-230.77,-235.05
76.1350,-50,-230.77,-235.62
76.1400,-50,-230.77,-235.60
76.1450,-50,-230.77,-235.19
76.1500,-50,-256.41,-235.10
76.1550,-50,-230.77,-235.71
76.1600,-50,-230.77,-236.23
76.1650,-50,-230.77,-236.12
76.1700,-50,-230.77,-235.62
76.1750,-50,-230.77,-234.91
76.1800,-50,-256.41,-234.64
76.1850,-50,-230.77,-235.18
76.1900,-50,-230.77,-235.69
76.1950,-50,-230.77,-235.62
76.2000,-50,-230.77,-235.19
76.2050,-50,-256.41,-235.07
76.2100,-50,-230.77,-235.68
76.2150,-50,-230.77,-236.19
76.2200,-50,-230.77,-236.08
76.2250,-50,-230.77,-235.59
76.2300,-50,-256.41,-235.40
76.2350,-50,-230.77,-235.93
76.2400,-50,-230.77,-236.38
76.2450,-50,-230.77,-236.21
76.2500,-50,-230.77,-235.67
76.2550,-50,-230.77,-234.93
76.2600,-50,-256.41,-234.63
76.2650,-50,-230.77,-235.16
76.2700,-50,-230.77,-235.66
76.2750,-50,-230.77,-235.59
76.2800,-50,-230.77,-235.16
76.2850,-50,-230.77,-234.53
76.2900,-50,-256.41,-234.34
76.2950,-50,-230.77,-234.96
76.3000,-50,-230.77,-235.53
76.3050,-50,-230.77,-235.52
76.3100,-50,-230.77,-235.13
76.3150,-50,-230.77,-234.53
76.3200,-50,-256.41,-234.36
76.3250,-50,-230.77,-234.99
76.3300,-50,-230.77,-235.57
76.3350,-50,-230.77,-235.56
76.3400,-50,-256.41,-235.68
76.3450,-50,-230.77,-236.39
76.3500,-50,-230.77,-236.91
76.3550,-50,-230.77,-236.75
76.3600,-50,-230.77,-236.17
76.3650,-50,-230.77,-235.36
76.3700,-50,-256.41,-234.99
76.3750,-50,-230.77,-235.44
76.3800,-50,-230.77,-235.87
76.3850,-50,-230.77,-235.74
76.3900,-50,-230.77,-235.25
76.3950,-50,-256.41,-235.10
76.4000,-50,-230.77,-235.68
76.4050,-50,-230.77,-236.17
76.4100,-50,-230.77,-236.05
76.4150,-50,-230.77,-235.55
76.4200,-50,-256.41,-235.36
76.4250,-50,-230.77,-235.90
76.4300,-50,-230.77,-236.35
76.4350,-50,-256.41,-236.71
76.4400,-50,-230.77,-237.49
76.4450,-50,-230.77,-237.96
76.4500,-50,-230.77,-237.69
76.4550,-50,-230.77,-236.96
76.4600,-50,-256.41,-236.51
76.4650,-50,-230.77,-236.79
76.4700,-50,-230.77,-237.00
76.4750,-50,-230.77,-236.63
76.4800,-50,-230.77,-235.93
76.4850,-50,-256.41,-235.58
76.4900,-50,-230.77,-235.99
76.4950,-50,-230.77,-236.36
76.5000,-50,-230.77,-236.14
76.5050,-50,-230.77,-235.57
76.5100,-50,-230.77,-234.82
76.5150,-50,-230.77,-234.01
76.5200,-50,-256.41,-233.75
76.5250,-50,-230.77,-234.37
76.5300,-50,-230.77,-235.00
76.5350,-50,-230.77,-235.06
76.5400,-50,-230.77,-234.75
76.5450,-50,-256.41,-234.75
76.5500,-50,-230.77,-235.46
76.5550,-50,-230.77,-236.05
76.5600,-50,-230.77,-236.01
76.5650,-50,-230.77,-235.56
76.5700,-50,-256.41,-235.40
76.5750,-50,-230.77,-235.96
76.5800,-50,-230.77,-236.41
76.5850,-50,-230.77,-236.25
76.5900,-50,-230.77,-235.71
76.5950,-50,-230.77,-234.96
76.6000,-50,-230.77,-234.15
76.6050,-50,-256.41,-233.87
76.6100,-50,-230.77,-234.47
76.6150,-50,-230.77,-235.07
76.6200,-50,-230.77,-235.11
76.6250,-50,-230.77,-234.79
76.6300,-50,-230.77,-234.26
76.6350,-50,-256.41,-234.16
76.6400,-50,-230.77,-234.85
76.6450,-50,-230.77,-235.48
76.6500,-50,-230.77,-235.50
76.6550,-50,-230.77,-235.14
76.6600,-50,-256.41,-235.07
76.6650,-50,-230.77,-235.71
76.6700,-50,-230.77,-236.24
76.6750,-50,-230.77,-236.14
76.6800,-50,-230.77,-235.64
76.6850,-50,-230.77,-234.93
76.6900,-50,-256.41,-234.66
76.6950,-50,-230.77,-235.20
76.7000,-50,-230.77,-235.71
76.7050,-50,-230.77,-235.63
76.7100,-50,-230.77,-235.20
76.7150,-50,-256.41,-235.08
76.7200,-50,-230.77,-235.68
76.7250,-50,-230.77,-236.19
76.7300,-50,-230.77,-236.08
76.7350,-50,-230.77,-235.59
76.7400,-50,-256.41,-235.40
76.7450,-50,-230.77,-235.93
76.7500,-50,-230.77,-236.38
76.7550,-50,-230.77,-236.21
76.7600,-50,-230.77,-235.67
76.7650,-50,-256.41,-235.44
76.7700,-50,-230.77,-235.95
76.7750,-50,-230.77,-236.37
76.7800,-50,-230.77,-236.20
76.7850,-50,-230.77,-235.65
76.7900,-50,-230.77,-234.90
76.7950,-50,-256.41,-234.61
76.8000,-50,-230.77,-235.14
76.8050,-50,-230.77,-235.65
76.8100,-50,-230.77,-235.58
76.8150,-50,-256.41,-235.66
76.8200,-50,-230.77,-236.36
76.8250,-50,-230.77,-236.86
76.8300,-50,-230.77,-236.70
76.8350,-50,-230.77,-236.12
76.8400,-50,-230.77,-235.32
76.8450,-50,-230.77,-234.44
76.8500,-50,-256.41,-234.09
76.8550,-50,-230.77,-234.64
76.8600,-50,-230.77,-235.19
76.8650,-50,-256.41,-235.70
76.8700,-50,-230.77,-236.67
76.8750,-50,-230.77,-237.32
76.8800,-50,-230.77,-237.22
76.8850,-50,-230.77,-236.64
76.8900,-50,-230.77,-235.79
76.8950,-50,-256.41,-235.36
76.9000,-50,-230.77,-235.74
76.9050,-50,-230.77,-236.11
76.9100,-50,-230.77,-235.91
76.9150,-50,-230.77,-235.37
76.9200,-50,-256.41,-235.17
76.9250,-50,-230.77,-235.72
76.9300,-50,-230.77,-236.19
76.9350,-50,-230.77,-236.05
76.9400,-50,-230.77,-235.54
76.9450,-50,-256.41,-235.35
76.9500,-50,-230.77,-235.88
76.9550,-50,-230.77,-236.33
76.9600,-50,-230.77,-236.17
76.9650,-50,-256.41,-236.15
76.9700,-50,-230.77,-236.73
76.9750,-50,-230.77,-237.14
76.9800,-50,-230.77,-236.90
76.9850,-50,-230.77,-236.24
76.9900,-50,-256.41,-235.90
76.9950,-50,-230.77,-236.30
77.0000,-50,-230.77,-236.62
77.0050,-50,-230.77,-236.36
77.0100,-50,-230.77,-235.75
77.0150,-50,-230.77,-234.95
77.0200,-50,-230.77,-234.10
77.0250,-50,-256.41,-233.81
77.0300,-50,-230.77,-234.40
77.0350,-50,-230.77,-235.01
77.0400,-50,-230.77,-235.06
77.0450,-50,-230.77,-234.74
77.0500,-50,-230.77,-234.22
77.0550,-50,-256.41,-234.13
77.0600,-50,-230.77,-234.82
77.0650,-50,-230.77,-235.46
77.0700,-50,-230.77,-235.49
77.0750,-50,-230.77,-235.13
77.0800,-50,-256.41,-235.07
77.0850,-50,-230.77,-235.71
77.0900,-50,-230.77,-236.24
77.0950,-50,-230.77,-236.14
77.1000,-50,-230.77,-235.65
77.1050,-50,-230.77,-234.94
77.1100,-50,-256.41,-234.66
77.1150,-50,-230.77,-235.20
77.1200,-50,-230.77,-235.71
77.1250,-50,-230.77,-235.64
77.1300,-50,-230.77,-235.20
77.1350,-50,-230.77,-234.56
77.1400,-50,-256.41,-234.36
77.1450,-50,-230.77,-234.98
77.1500,-50,-230.77,-235.55
77.1550,-50,-230.77,-235.53
77.1600,-50,-256.41,-235.65
77.1650,-50,-230.77,-236.37
77.1700,-50,-230.77,-236.89
77.1750,-50,-230.77,-236.74
77.1800,-50,-230.77,-236.16
77.1850,-50,-256.41,-235.87
77.1900,-50,-230.77,-236.30
77.1950,-50,-230.77,-236.65
77.2000,-50,-256.41,-236.92
77.2050,-50,-230.77,-237.62
77.2100,-50,-230.77,-238.04
77.2150,-50,-230.77,-237.73
77.2200,-50,-230.77,-236.96
77.2250,-50,-256.41,-236.49
77.2300,-50,-230.77,-236.76
77.2350,-50,-230.77,-236.97
77.2400,-50,-230.77,-236.60
77.2450,-50,-230.77,-235.90
77.2500,-50,-256.41,-235.55
77.2550,-50,-230.77,-235.97
77.2600,-50,-230.77,-236.34
77.2650,-50,-230.77,-236.13
77.2700,-50,-230.77,-235.56
77.2750,-50,-230.77,-234.81
77.2800,-50,-256.41,-234.52
77.2850,-50,-230.77,-235.07
77.2900,-50,-230.77,-235.58
77.2950,-50,-230.77,-235.53
77.3000,-50,-230.77,-235.11
77.3050,-50,-230.77,-234.50
77.3100,-50,-256.41,-234.32
77.3150,-50,-230.77,-234.95
77.3200,-50,-230.77,-235.53
77.3250,-50,-230.77,-235.52
77.3300,-50,-230.77,-235.13
77.3350,-50,-256.41,-235.05
77.3400,-50,-230.77,-235.68
77.3450,-50,-230.77,-236.21
77.3500,-50,-230.77,-236.11
77.3550,-50,-230.77,-235.62
77.3600,-50,-230.77,-234.91
77.3650,-50,-230.77,-234.12
77.3700,-50,-256.41,-233.87
77.3750,-50,-230.77,-234.48
77.3800,-50,-230.77,-235.09
77.3850,-50,-230.77,-235.14
77.3900,-50,-230.77,-234.82
77.3950,-50,-256.41,-234.80
77.4000,-50,-230.77,-235.49
77.4050,-50,-230.77,-236.08
77.4100,-50,-230.77,-236.02
77.4150,-50,-230.77,-235.57
77.4200,-50,-256.41,-235.40
77.4250,-50,-230.77,-235.96
77.4300,-50,-230.77,-236.41
77.4350,-50,-230.77,-236.25
77.4400,-50,-230.77,-235.70
77.4450,-50,-230.77,-234.96
77.4500,-50,-256.41,-234.66
77.4550,-50,-230.77,-235.18
77.4600,-50,-230.77,-235.68
77.4650,-50,-230.77,-235.60
77.4700,-50,-230.77,-235.17
77.4750,-50,-230.77,-234.53
77.4800,-50,-256.41,-234.34
77.4850,-50,-230.77,-234.96
77.4900,-50,-230.77,-235.53
77.4950,-50,-230.77,-235.52
77.5000,-50,-256.41,-235.64
77.5050,-50,-230.77,-236.36
77.5100,-50,-230.77,-236.89
77.5150,-50,-230.77,-236.73
77.5200,-50,-230.77,-236.16
77.5250,-50,-230.77,-235.35
77.5300,-50,-256.41,-234.98
77.5350,-50,-230.77,-235.44
77.5400,-50,-230.77,-235.87
77.5450,-50,-230.77,-235.74
77.5500,-50,-230.77,-235.25
77.5550,-50,-256.41,-235.10
77.5600,-50,-230.77,-235.68
77.5650,-50,-230.77,-236.17
77.5700,-50,-230.77,-236.06
77.5750,-50,-230.77,-235.56
77.5800,-50,-256.41,-235.37
77.5850,-50,-230.77,-235.90
77.5900,-50,-230.77,-236.35
77.5950,-50,-230.77,-236.19
77.6000,-50,-230.77,-235.65
77.6050,-50,-256.41,-235.43
77.6100,-50,-230.77,-235.94
77.6150,-50,-230.77,-236.37
77.6200,-50,-230.77,-236.19
77.6250,-50,-230.77,-235.65
77.6300,-50,-256.41,-235.42
77.6350,-50,-230.77,-235.93
77.6400,-50,-230.77,-236.36
77.6450,-50,-230.77,-236.18
77.6500,-50,-230.77,-235.63
77.6550,-50,-230.77,-234.89
77.6600,-50,-230.77,-234.09
77.6650,-50,-256.41,-233.82
77.6700,-50,-230.77,-234.43
77.6750,-50,-230.77,-235.04
77.6800,-50,-230.77,-235.09
77.6850,-50,-230.77,-234.78
77.6900,-50,-256.41,-234.77
77.6950,-50,-230.77,-235.47
77.7000,-50,-230.77,-236.06
77.7050,-50,-256.41,-236.53
77.7100,-50,-230.77,-237.39
77.7150,-50,-230.77,-237.93
77.7200,-50,-230.77,-237.70
77.7250,-50,-230.77,-237.00
77.7300,-50,-256.41,-236.56
77.7350,-50,-230.77,-236.85
77.7400,-50,-230.77,-237.05
77.7450,-50,-230.77,-236.68
77.7500,-50,-230.77,-235.97
77.7550,-50,-230.77,-235.10
77.7600,-50,-256.41,-234.70
77.7650,-50,-230.77,-235.16
77.7700,-50,-230.77,-235.62
77.7750,-50,-230.77,-235.53
77.7800,-50,-230.77,-235.08
77.7850,-50,-230.77,-234.45
77.7900,-50,-256.41,-234.26
77.7950,-50,-230.77,-234.90
77.8000,-50,-230.77,-235.48
77.8050,-50,-230.77,-235.48
77.8100,-50,-230.77,-235.10
77.8150,-50,-256.41,-235.02
77.8200,-50,-230.77,-235.66
77.8250,-50,-230.77,-236.20
77.8300,-50,-230.77,-236.10
77.8350,-50,-230.77,-235.61
77.8400,-50,-230.77,-234.91
77.8450,-50,-256.41,-234.64
77.8500,-50,-230.77,-235.19
77.8550,-50,-230.77,-235.70
77.8600,-50,-230.77,-235.63
77.8650,-50,-230.77,-235.20
77.8700,-50,-230.77,-234.56
77.8750,-50,-230.77,-233.85
77.8800,-50,-256.41,-233.66
77.8850,-50,-230.77,-234.34
77.8900,-50,-230.77,-235.00
77.8950,-50,-230.77,-235.08
77.9000,-50,-230.77,-234.79
77.9050,-50,-230.77,-234.28
77.9100,-50,-256.41,-234.19
77.9150,-50,-230.77,-234.88
77.9200,-50,-230.77,-235.51
77.9250,-50,-230.77,-235.53
77.9300,-50,-230.77,-235.17
77.9350,-50,-256.41,-235.09
77.9400,-50,-230.77,-235.73
77.9450,-50,-230.77,-236.25
77.9500,-50,-230.77,-236.15
77.9550,-50,-230.77,-235.65
77.9600,-50,-256.41,-235.45
77.9650,-50,-230.77,-235.98
77.9700,-50,-230.77,-236.41
77.9750,-50,-230.77,-236.24
77.9800,-50,-230.77,-235.69
77.9850,-50,-230.77,-234.94
77.9900,-50,-256.41,-234.64
77.9950,-50,-230.77,-235.17
78.0000,-50,-230.77,-235.66
78.0050,-60,-230.77,-235.59
78.0100,-60,-230.77,-235.16
78.0150,-60,-256.41,-235.04
78.0200,-60,-230.77,-235.65
78.0250,-60,-230.77,-236.17
78.0300,-60,-256.41,-236.58
78.0350,-60,-230.77,-237.41
78.0400,-60,-256.41,-238.43
78.0450,-60,-230.77,-239.51
78.0500,-60,-256.41,-240.52
78.0550,-60,-230.77,-241.42
78.0600,-60,-256.41,-242.17
78.0650,-60,-230.77,-242.77
78.0700,-60,-256.41,-243.21
78.0750,-60,-256.41,-244.05
78.0800,-60,-230.77,-245.06
78.0850,-60,-256.41,-245.59
78.0900,-60,-256.41,-246.28
78.0950,-60,-256.41,-247.54
78.1000,-60,-256.41,-249.06
78.1050,-60,-230.77,-250.11
78.1100,-60,-256.41,-250.26
78.1150,-60,-256.41,-250.34
78.1200,-60,-256.41,-250.87
78.1250,-60,-256.41,-251.66
78.1300,-60,-256.41,-252.55
78.1350,-60,-256.41,-253.43
78.1400,-60,-256.41,-254.23
78.1450,-60,-256.41,-254.92
78.1500,-60,-256.41,-255.48
78.1550,-60,-256.41,-255.92
78.1600,-60,-256.41,-256.24
78.1650,-60,-256.41,-256.46
78.1700,-60,-282.05,-257.11
78.1750,-60,-256.41,-258.50
78.1800,-60,-256.41,-259.74
78.1850,-60,-256.41,-260.27
78.1900,-60,-256.41,-260.29
78.1950,-60,-256.41,-260.00
78.2000,-60,-256.41,-259.52
78.2050,-60,-256.41,-258.97
78.2100,-60,-282.05,-258.92
78.2150,-60,-256.41,-259.72
78.2200,-60,-256.41,-260.48
78.2250,-60,-282.05,-261.16
78.2300,-60,-256.41,-262.24
78.2350,-60,-256.41,-262.98
78.2400,-60,-256.41,-262.93
78.2450,-60,-282.05,-262.88
78.2500,-60,-256.41,-263.37
78.2550,-60,-256.41,-263.63
78.2600,-60,-282.05,-263.74
78.2650,-60,-256.41,-264.25
78.2700,-60,-256.41,-264.46
78.2750,-60,-256.41,-263.95
78.2800,-60,-282.05,-263.53
78.2850,-60,-256.41,-263.72
78.2900,-60,-256.41,-263.77
78.2950,-60,-282.05,-263.72
78.3000,-60,-256.41,-264.14
78.3050,-60,-256.41,-264.30
78.3100,-60,-282.05,-264.28
78.3150,-60,-256.41,-264.67
78.3200,-60,-282.05,-265.28
78.3250,-60,-256.41,-265.99
78.3300,-60,-256.41,-266.20
78.3350,-60,-256.41,-265.54
78.3400,-60,-282.05,-264.90
78.3450,-60,-256.41,-264.84
78.3500,-60,-282.05,-265.15
78.3550,-60,-256.41,-265.68
78.3600,-60,-256.41,-265.79
78.3650,-60,-282.05,-265.62
78.3700,-60,-256.41,-265.80
78.3750,-60,-282.05,-266.19
78.3800,-60,-256.41,-266.69
78.3850,-60,-256.41,-266.70
78.3900,-60,-282.05,-266.39
78.3950,-60,-256.41,-266.42
78.4000,-60,-282.05,-266.67
78.4050,-60,-256.41,-267.03
78.4100,-60,-256.41,-266.93
78.4150,-60,-282.05,-266.53
78.4200,-60,-256.41,-266.49
78.4250,-60,-282.05,-266.69
78.4300,-60,-256.41,-267.02
78.4350,-60,-282.05,-267.41
78.4400,-60,-256.41,-267.80
78.4450,-60,-282.05,-268.17
78.4500,-60,-256.41,-268.49
78.4550,-60,-256.41,-268.24
78.4600,-60,-282.05,-267.65
78.4650,-60,-256.41,-267.39
78.4700,-60,-282.05,-267.38
78.4750,-60,-256.41,-267.52
78.4800,-60,-282.05,-267.74
78.4850,-60,-256.41,-268.01
78.4900,-60,-282.05,-268.28
78.4950,-60,-256.41,-268.52
78.5000,-60,-282.05,-268.74
78.5050,-60,-256.41,-268.92
78.5100,-60,-282.05,-269.06
78.5150,-60,-256.41,-269.16
78.5200,-60,-256.41,-268.72
78.5250,-60,-282.05,-267.96
78.5300,-60,-282.05,-268.09
78.5350,-60,-256.41,-268.78
78.5400,-60,-256.41,-268.75
78.5450,-60,-282.05,-268.25
78.5500,-60,-282.05,-268.52
78.5550,-60,-256.41,-269.27
78.5600,-60,-256.41,-269.23
78.5650,-60,-282.05,-268.69
78.5700,-60,-256.41,-268.39
78.5750,-60,-282.05,-268.26
78.5800,-60,-256.41,-268.26
78.5850,-60,-282.05,-268.33
78.5900,-60,-256.41,-268.46
78.5950,-60,-282.05,-268.59
78.6000,-60,-256.41,-268.74
78.6050,-60,-282.05,-268.87
78.6100,-60,-256.41,-268.98
78.6150,-60,-282.05,-269.07
78.6200,-60,-256.41,-269.14
78.6250,-60,-282.05,-269.20
78.6300,-60,-282.05,-269.75
78.6350,-60,-256.41,-270.58
78.6400,-60,-256.41,-270.48
78.6450,-60,-282.05,-269.81
78.6500,-60,-282.05,-269.84
78.6550,-60,-256.41,-270.33
78.6600,-60,-256.41,-270.04
78.6650,-60,-282.05,-269.28
78.6700,-60,-282.05,-269.30
78.6750,-60,-256.41,-269.82
78.6800,-60,-282.05,-270.11
78.6850,-60,-256.41,-270.22
78.6900,-60,-282.05,-270.21
78.6950,-60,-256.41,-270.13
78.7000,-60,-282.05,-270.01
78.7050,-60,-256.41,-269.86
78.7100,-60,-282.05,-269.72
78.7150,-60,-256.41,-269.59
78.7200,-60,-282.05,-269.48
78.7250,-60,-256.41,-269.39
78.7300,-60,-282.05,-269.31
78.7350,-60,-256.41,-269.26
78.7400,-60,-256.41,-268.71
78.7450,-60,-282.05,-267.88
78.7500,-60,-256.41,-267.46
78.7550,-60,-282.05,-267.33
78.7600,-60,-256.41,-267.40
78.7650,-60,-282.05,-267.60
78.7700,-60,-282.05,-268.36
78.7750,-60,-256.41,-269.44
78.7800,-60,-282.05,-270.12
78.7850,-60,-256.41,-270.48
78.7900,-60,-282.05,-270.61
78.7950,-60,-256.41,-270.58
78.8000,-60,-282.05,-270.46
78.8050,-60,-256.41,-270.28
78.8100,-60,-282.05,-270.08
78.8150,-60,-256.41,-269.88
78.8200,-60,-282.05,-269.71
78.8250,-60,-256.41,-269.55
78.8300,-60,-282.05,-269.43
78.8350,-60,-256.41,-269.33
78.8400,-60,-282.05,-269.26
78.8450,-60,-256.41,-269.22
78.8500,-60,-282.05,-269.19
78.8550,-60,-256.41,-269.17
78.8600,-60,-282.05,-269.17
78.8650,-60,-256.41,-269.17
78.8700,-60,-282.05,-269.18
78.8750,-60,-256.41,-269.18
78.8800,-60,-282.05,-269.19
78.8850,-60,-256.41,-269.20
78.8900,-60,-282.05,-269.21
78.8950,-60,-256.41,-269.22
78.9000,-60,-282.05,-269.22
78.9050,-60,-256.41,-269.23
78.9100,-60,-282.05,-269.23
78.9150,-60,-256.41,-269.23
78.9200,-60,-282.05,-269.23
78.9250,-60,-256.41,-269.23
78.9300,-60,-282.05,-269.23
78.9350,-60,-256.41,-269.23
78.9400,-60,-282.05,-269.23
78.9450,-60,-256.41,-269.23
78.9500,-60,-282.05,-269.23
78.9550,-60,-256.41,-269.23
78.9600,-60,-282.05,-269.23
78.9650,-60,-256.41,-269.23
78.9700,-60,-282.05,-269.23
